,x,y,z,clock
279,1.6019087152405582,1.852169596015042e-05,-9.384880206303674,22.0
280,1.6054456029279212,1.845208742511328e-05,-9.395658296913599,22.0
281,1.608982364072732,1.838228232680013e-05,-9.406434600244483,22.0
282,1.6125190004268366,1.831229393616822e-05,-9.417209115735115,22.0
283,1.6160555137257415,1.8242141848393358e-05,-9.427981842877346,23.0
284,1.619591905688048,1.8171844591937714e-05,-9.43875278121574,23.0
285,1.623128178013945,1.810141412517824e-05,-9.449521930347263,23.0
286,1.6266643323838563,1.803085462850808e-05,-9.460289289920963,23.0
287,1.6302003704580017,1.796016530702129e-05,-9.471054859637634,23.0
288,1.6337362938770035,1.7889344951663175e-05,-9.48181863924945,23.0
289,1.6372721042631202,1.781839560210902e-05,-9.49258062855952,23.0
290,1.6408078032214495,1.7747323679216935e-05,-9.503340827421427,23.0
291,1.6443433923406026,1.7676138582179713e-05,-9.514099235738774,23.0
292,1.6478788731927225,1.7604850023274935e-05,-9.524855853464695,23.0
293,1.651414247333076,1.7533465731673374e-05,-9.535610680601454,23.0
294,1.654949516299602,1.746199061498882e-05,-9.546363717200004,23.0
295,1.6584846816127405,1.7390427492456935e-05,-9.557114963359531,23.0
296,1.6620197447756502,1.731877869276892e-05,-9.567864419227039,23.0
297,1.6655547072747,1.724704752400767e-05,-9.578612084996895,23.0
298,1.6690895705800022,1.7175238901216007e-05,-9.589357960910357,23.0
299,1.6726243361457898,1.7103358996359084e-05,-9.600102047255117,23.0
300,1.6761590054105548,1.7031414297984638e-05,-9.610844344364851,23.0
301,1.6796935797970096,1.6959410681971826e-05,-9.621584852618751,23.0
302,1.683228060712001,1.6887352958942485e-05,-9.632323572441079,23.0
303,1.6867624495465159,1.6815245022478527e-05,-9.643060504300742,24.0
304,1.6902967476758273,1.674309039217498e-05,-9.653795648710828,24.0
305,1.6938309564597571,1.667089279103004e-05,-9.664529006228193,24.0
306,1.6973650772429758,1.659865645773582e-05,-9.675260577453006,24.0
307,1.7008991113552545,1.652638609354183e-05,-9.68599036302831,24.0
308,1.7044330601116344,1.6454086550018934e-05,-9.696718363639562,24.0
309,1.707966924812522,1.6381762472204096e-05,-9.707444580014217,24.0
310,1.7115007067437524,1.6309418087932814e-05,-9.7181690129213,24.0
311,1.7150344071766779,1.6237057219161125e-05,-9.72889166317096,24.0
312,1.7185680273683046,1.616468346261674e-05,-9.739612531614076,24.0
313,1.7221015685614742,1.6092300413015208e-05,-9.750331619141821,24.0
314,1.7256350319850593,1.6019911808011836e-05,-9.761048926685238,24.0
315,1.7291684188541556,1.5947521539711444e-05,-9.771764455214836,24.0
316,1.7327017303702383,1.5875133556845287e-05,-9.782478205740164,24.0
317,1.7362349677212843,1.5802751731647954e-05,-9.793190179309399,24.0
318,1.7397681320818847,1.5730379767170436e-05,-9.803900377008944,24.0
319,1.7433012246133557,1.5658021183835808e-05,-9.814608799963027,24.0
320,1.7468342464638662,1.558567937550423e-05,-9.825315449333303,24.0
321,1.7503671987685812,1.5513357692211305e-05,-9.83602032631844,24.0
322,1.7539000826498143,1.544105950245762e-05,-9.846723432153722,24.0
323,1.757432899217179,1.536878820838724e-05,-9.857424768110672,25.0
324,1.7609656495677293,1.5296547216705967e-05,-9.868124335496661,25.0
325,1.7644983347860834,1.5224339889886595e-05,-9.878822135654518,25.0
326,1.7680309559445415,1.5152169506820831e-05,-9.889518169962138,25.0
327,1.7715635141032038,1.5080039250968784e-05,-9.9002124398321,25.0
328,1.7750960103100903,1.5007952226245e-05,-9.91090494671129,25.0
329,1.7786284456012686,1.4935911486812778e-05,-9.92159569208053,25.0
330,1.7821608210009827,1.4863920062925549e-05,-9.932284677454193,25.0
331,1.7856931375217853,1.4791980970824338e-05,-9.942971904379847,25.0
332,1.7892253961646605,1.4720097205359411e-05,-9.953657374437872,25.0
333,1.7927575979191464,1.4648271723028209e-05,-9.964341089241108,25.0
334,1.7962897437634495,1.4576507426307311e-05,-9.975023050434485,25.0
335,1.7998218346645576,1.4504807157153975e-05,-9.985703259694663,25.0
336,1.803353871578353,1.4433173701222653e-05,-9.996381718729678,25.0
337,1.8068858554497296,1.4361609798597885e-05,-10.007058429278572,25.0
338,1.810417787212709,1.4290118154466812e-05,-10.017733393111063,25.0
339,1.8139496677905593,1.4218701444607436e-05,-10.028406612027176,25.0
340,1.8174814980959069,1.4147362314298757e-05,-10.039078087856918,25.0
341,1.8210132790308478,1.4076103372880001e-05,-10.049747822459915,25.0
342,1.8245450114870565,1.4004927187898209e-05,-10.06041581772507,25.0
343,1.828076696345892,1.393383628213496e-05,-10.071082075570228,26.0
344,1.8316083344785055,1.3862833134629162e-05,-10.081746597941839,26.0
345,1.8351399267459496,1.379192018454673e-05,-10.092409386814634,26.0
346,1.838671473999282,1.3721099835551833e-05,-10.103070444191285,26.0
347,1.8422029770796708,1.3650374458583954e-05,-10.11372977210207,26.0
348,1.8457344368184998,1.35797463921987e-05,-10.124387372604552,26.0
349,1.849265854037468,1.3509217941038276e-05,-10.13504324778325,26.0
350,1.8527972295486939,1.3438791373814333e-05,-10.145697399749322,26.0
351,1.8563285641548155,1.336846892212898e-05,-10.156349830640247,26.0
352,1.8598598586490882,1.3298252780746214e-05,-10.1670005426195,26.0
353,1.8633911138154808,1.3228145109056899e-05,-10.177649537876235,26.0
354,1.8669223304287745,1.3158148032929297e-05,-10.188296818624982,26.0
355,1.8704535092546597,1.3088263646116017e-05,-10.19894238710534,26.0
356,1.8739846510498306,1.3018494010788805e-05,-10.209586245581653,26.0
357,1.8775157565620826,1.2948841157305336e-05,-10.22022839634272,26.0
358,1.8810468265304048,1.2879307083675333e-05,-10.230868841701485,26.0
359,1.8845778616850692,1.280989375524114e-05,-10.241507583994734,26.0
360,1.8881088627477254,1.2740603104868345e-05,-10.252144625582815,26.0
361,1.8916398304314896,1.267143703361795e-05,-10.262779968849323,26.0
362,1.8951707654410335,1.2602397411632598e-05,-10.273413616200802,26.0
363,1.8987016684726747,1.2533486078917785e-05,-10.284045570066477,27.0
364,1.9022325402144662,1.2464704845819326e-05,-10.294675832897939,27.0
365,1.9057633813462793,1.239605549319362e-05,-10.305304407168867,27.0
366,1.9092941925398939,1.2327539772420995e-05,-10.315931295374746,27.0
367,1.9128249744590793,1.2259159405457515e-05,-10.326556500032583,27.0
368,1.9163557277596805,1.2190916085056815e-05,-10.337180023680622,27.0
369,1.919886453089705,1.2122811475176675e-05,-10.347801868878076,27.0
370,1.9234171510894016,1.2054847211487764e-05,-10.358422038204843,27.0
371,1.9269478223913403,1.1987024901864883e-05,-10.36904053426123,27.0
372,1.930478467620499,1.1919346126776477e-05,-10.379657359667677,27.0
373,1.934009087394339,1.1851812439553293e-05,-10.390272517064494,27.0
374,1.937539682322886,1.178442536658151e-05,-10.400886009111597,27.0
375,1.9410702530088122,1.1717186407492376e-05,-10.411497838488236,27.0
376,1.9446008000475072,1.1650097035405222e-05,-10.42210800789274,27.0
377,1.9481313240271596,1.1583158697238817e-05,-10.432716520042247,27.0
378,1.9516618255288312,1.1516372814066571e-05,-10.443323377672439,27.0
379,1.9551923051265323,1.1449740781473142e-05,-10.453928583537296,27.0
380,1.9587227633872977,1.138326396987728e-05,-10.464532140408835,27.0
381,1.9622532008712605,1.1316943724808454e-05,-10.475134051076848,27.0
382,1.9657836181317243,1.125078136714907e-05,-10.485734318348674,27.0
383,1.9693140157152382,1.1184778193367242e-05,-10.496332945048938,28.0
384,1.972844394161665,1.1118935475764207e-05,-10.506929934019288,28.0
385,1.9763747540042509,1.1053254462744638e-05,-10.517525288118165,28.0
386,1.9799050957696986,1.0987736379104898e-05,-10.528119010220552,28.0
387,1.9834354199782385,1.0922382426323805e-05,-10.538711103217741,28.0
388,1.9869657271436951,1.085719378284148e-05,-10.549301570017096,28.0
389,1.990496017773552,1.0792171604319384e-05,-10.559890413541787,28.0
390,1.9940262923690228,1.0727317023885023e-05,-10.570477636730587,28.0
391,1.9975565514251188,1.0662631152370302e-05,-10.58106324253763,28.0
392,2.0010867954307145,1.0598115078550588e-05,-10.59164723393216,28.0
393,2.0046170248686113,1.0533769869389751e-05,-10.602229613898333,28.0
394,2.008147240215604,1.0469596570291028e-05,-10.61281038543496,28.0
395,2.0116774419425414,1.0405596205349103e-05,-10.623389551555299,28.0
396,2.015207630514394,1.0341769777599056e-05,-10.633967115286817,28.0
397,2.0187378063903134,1.0278118269256763e-05,-10.644543079670962,28.0
398,2.022267970023695,1.0214642641951599e-05,-10.655117447762956,28.0
399,2.0257981218622425,1.0151343836954212e-05,-10.66569022263158,28.0
400,2.029328262348026,1.0088222775400851e-05,-10.676261407358949,28.0
401,2.03285839191754,1.0025280358517878e-05,-10.686831005040283,28.0
402,2.0363885110017645,9.962517467848762e-06,-10.697399018783713,28.0
403,2.0399186200262265,9.899934965481253e-06,-10.707965451710047,29.0
404,2.043448719411056,9.837533694272074e-06,-10.718530306952575,29.0
405,2.0469788095710495,9.775314478067387e-06,-10.729093587656857,29.0
406,2.0505088909157165,9.713278121918562e-06,-10.739655296980523,29.0
407,2.054038963849343,9.651425412293579e-06,-10.75021543809305,29.0
408,2.0575690287710464,9.589757117285959e-06,-10.760774014175572,29.0
409,2.0610990860748295,9.5282739868236e-06,-10.771331028420676,29.0
410,2.064629136149637,9.466976752875955e-06,-10.78188648403219,29.0
411,2.0681591793794114,9.405866129661215e-06,-10.792440384224998,29.0
412,2.0716892161431457,9.34494281385104e-06,-10.802992732224846,29.0
413,2.0752192468149326,9.284207484772383e-06,-10.813543531268135,29.0
414,2.078749271764022,9.223660804605621e-06,-10.82409278460173,29.0
415,2.0822792913548724,9.163303418580734e-06,-10.834640495482764,29.0
416,2.0858093059471994,9.103135955171997e-06,-10.845186667178453,29.0
417,2.089339315896032,9.043159026290225e-06,-10.855731302965905,29.0
418,2.0928693215517566,8.983373227474168e-06,-10.86627440613194,29.0
419,2.0963993232601723,8.923779138079427e-06,-10.876815979972887,29.0
420,2.0999293213625365,8.864377321465048e-06,-10.887356027794414,29.0
421,2.103459316195619,8.805168325179261e-06,-10.897894552911334,29.0
422,2.1069893080917463,8.746152681142927e-06,-10.90843155864743,29.0
423,2.1105192973788527,8.687330905830742e-06,-10.91896704833529,30.0
424,2.1140492843805223,8.628703500450082e-06,-10.929501025316103,30.0
425,2.1175792694160416,8.570270951117636e-06,-10.940033492939493,30.0
426,2.121109252800444,8.512033729034447e-06,-10.950564454563342,30.0
427,2.124639234844555,8.453992290660166e-06,-10.96109391355361,30.0
428,2.1281692158550394,8.396147077886802e-06,-10.971621873284178,30.0
429,2.131699196134447,8.338498518209466e-06,-10.982148337136685,30.0
430,2.1352291759812565,8.281047024894057e-06,-10.99267330850033,30.0
431,2.1387591556899177,8.223792997143029e-06,-11.003196790771716,30.0
432,2.1422891355508966,8.16673682026031e-06,-11.013718787354684,30.0
433,2.1458191158507183,8.109878865815596e-06,-11.024239301660156,30.0
434,2.1493490968720117,8.053219491806406e-06,-11.034758337105961,30.0
435,2.152879078893552,7.996759042818565e-06,-11.045275897116683,30.0
436,2.1564090621903014,7.94049785018491e-06,-11.055791985123482,30.0
437,2.1599390470334496,7.884436232141902e-06,-11.066306604563957,30.0
438,2.1634690336904554,7.828574493984635e-06,-11.07681975888197,30.0
439,2.1669990224250877,7.772912928219996e-06,-11.0873314515275,30.0
440,2.170529013497466,7.717451814718762e-06,-11.097841685956482,30.0
441,2.174059007164103,7.662191420866829e-06,-11.108350465630654,30.0
442,2.177589003677942,7.607132001714706e-06,-11.118857794017407,30.0
443,2.1811190032883947,7.552273800125171e-06,-11.129363674589635,31.0
444,2.184649006241381,7.497617046919128e-06,-11.139868110825585,31.0
445,2.1881790127793654,7.443161961019607e-06,-11.150371106208704,31.0
446,2.191709023141397,7.388908749595049e-06,-11.160872664227497,31.0
447,2.1952390375631468,7.334857608200684e-06,-11.17137278837538,31.0
448,2.198769056276944,7.281008720918298e-06,-11.181871482150529,31.0
449,2.2022990795118145,7.22736226049506e-06,-11.192368749055728,31.0
450,2.2058291074935137,7.173918388481646e-06,-11.202864592598255,31.0
451,2.209359140444565,7.120677255368955e-06,-11.213359016289713,31.0
452,2.2128891785842937,7.067639000723495e-06,-11.223852023645914,31.0
453,2.216419222128869,7.014803753319567e-06,-11.234343618186742,31.0
454,2.21994927129133,6.962171631269864e-06,-11.244833803435997,31.0
455,2.2234793262816233,6.909742742155402e-06,-11.255322582921261,31.0
456,2.2270093873066386,6.857517183154834e-06,-11.265809960173787,31.0
457,2.230539454570239,6.805495041172842e-06,-11.276295938728326,31.0
458,2.234069528273299,6.753676392968105e-06,-11.28678052212303,31.0
459,2.2375996086137344,6.7020613052800624e-06,-11.2972637138993,31.0
460,2.241129695786536,6.6506498349530675e-06,-11.307745517601665,31.0
461,2.2446597899838023,6.599442029059006e-06,-11.31822593677766,31.0
462,2.248189891394771,6.548437925017192e-06,-11.328704974977684,31.0
463,2.2517200002058506,6.497637550714147e-06,-11.33918263575489,32.0
464,2.2552501166006556,6.447040924622486e-06,-11.34965892266505,32.0
465,2.2587802407600326,6.396648055918719e-06,-11.360133839266432,32.0
466,2.2623103728620926,6.346458944600665e-06,-11.37060738911968,32.0
467,2.2658405130822437,6.296473581604358e-06,-11.381079575787693,32.0
468,2.2693706615932165,6.246691948919283e-06,-11.391550402835493,32.0
469,2.2729008185650974,6.197114019701352e-06,-11.402019873830113,32.0
470,2.276430984165358,6.147739758384825e-06,-11.412487992340486,32.0
471,2.279961158558885,6.098569120793121e-06,-11.42295476193733,32.0
472,2.2834913419080065,6.049602054247595e-06,-11.433420186193018,32.0
473,2.2870215343725233,6.00083849767614e-06,-11.443884268681472,32.0
474,2.2905517361097334,5.952278381721123e-06,-11.454347012978042,32.0
475,2.2940819472744662,5.903921628846714e-06,-11.464808422659395,32.0
476,2.2976121680191053,5.855768153445322e-06,-11.475268501303418,32.0
477,2.3011423984936186,5.807817861942318e-06,-11.4857272524891,32.0
478,2.304672638845581,5.760070652898628e-06,-11.496184679796407,32.0
479,2.308202889220209,5.71252641711246e-06,-11.506640786806194,32.0
480,2.311733149760383,5.665185037720607e-06,-11.517095577100104,32.0
481,2.3152634206066707,5.618046390298795e-06,-11.527549054260422,32.0
482,2.3187937018973552,5.571110342961486e-06,-11.538001221870006,32.0
483,2.322323993768461,5.524376756461003e-06,-11.54845208351216,33.0
484,2.3258542963537856,5.477845484285638e-06,-11.558901642770548,33.0
485,2.329384609784916,5.431516372756058e-06,-11.569349903229092,33.0
486,2.332914934191258,5.3853892611201695e-06,-11.579796868471856,33.0
487,2.3364452697000573,5.339463981646852e-06,-11.590242542082953,33.0
488,2.3399756164364285,5.293740359719181e-06,-11.600686927646452,33.0
489,2.3435059745233784,5.2482182139269335e-06,-11.611130028746281,33.0
490,2.3470363440818294,5.2028973561576234e-06,-11.621571848966113,33.0
491,2.350566725230643,5.15777759168773e-06,-11.63201239188928,33.0
492,2.3540971180866417,5.112858719274179e-06,-11.642451661098686,33.0
493,2.357627522764636,5.068140531243493e-06,-11.6528896601767,33.0
494,2.3611579393774433,5.023622813579849e-06,-11.663326392705061,33.0
495,2.364688368035913,4.97930534601191e-06,-11.6737618622648,33.0
496,2.3682188088489458,4.935187902098308e-06,-11.684196072436126,33.0
497,2.3717492619235228,4.891270249313278e-06,-11.69462902679836,33.0
498,2.3752797273647235,4.847552149131285e-06,-11.705060728929833,33.0
499,2.3788102052757454,4.804033357110775e-06,-11.715491182407806,33.0
500,2.382340695757931,4.76071362297651e-06,-11.725920390808358,33.0
501,2.3858711989107837,4.717592690702317e-06,-11.736348357706323,33.0
502,2.3894017148319917,4.674670298592805e-06,-11.746775086675196,33.0
503,2.392932243617448,4.631946179363557e-06,-11.757200581287046,34.0
504,2.396462785361271,4.589420060220638e-06,-11.76762484511243,34.0
505,2.399993340155827,4.547091662939375e-06,-11.778047881720317,34.0
506,2.4035239080917514,4.5049607039426845e-06,-11.788469694678009,34.0
507,2.407054489257965,4.463026894378004e-06,-11.798890287551039,34.0
508,2.4105850837416942,4.421289940193917e-06,-11.809309663903104,34.0
509,2.4141156916284925,4.379749542215785e-06,-11.819727827295978,34.0
510,2.4176463130022614,4.338405396220663e-06,-11.830144781289444,34.0
511,2.4211769479452667,4.297257193011989e-06,-11.84056052944121,34.0
512,2.4247075965381564,4.256304618492354e-06,-11.850975075306836,34.0
513,2.4282382588599827,4.215547353736392e-06,-11.86138842243964,34.0
514,2.431768934988222,4.1749850750624975e-06,-11.871800574390647,34.0
515,2.4352996249987906,4.134617454104442e-06,-11.88221153470849,34.0
516,2.4388303289660604,4.094444157882378e-06,-11.892621306939345,34.0
517,2.4423610469628807,4.054464848872377e-06,-11.903029894626867,34.0
518,2.445891779060594,4.014679185075715e-06,-11.913437301312106,34.0
519,2.449422525329057,3.975086820086797e-06,-11.923843530533437,34.0
520,2.4529532858366565,3.935687403161412e-06,-11.934248585826499,34.0
521,2.4564840606503253,3.896480579282965e-06,-11.944652470724115,34.0
522,2.4600148498355607,3.8574659892289565e-06,-11.955055188756218,34.0
523,2.463545653423529,3.818641406075832e-06,-11.965456748851024,35.0
524,2.4670764713265125,3.7800060866395616e-06,-11.975857179765663,35.0
525,2.470607303402895,3.741578447345916e-06,-11.986256519775827,35.0
526,2.4741392249837477,3.6851995356456365e-06,-11.996658281153513,35.0
527,2.4776729711703434,3.6111678887684433e-06,-12.007064362208673,35.0
528,2.48120743885595,3.5279104672254604e-06,-12.017471203078774,35.0
529,2.4847419761137406,3.442494392476889e-06,-12.027876749465628,35.0
530,2.4882763200633122,3.3592537162716824e-06,-12.038280209807859,35.0
531,2.491810379688779,3.2804429418952967e-06,-12.04868135744619,35.0
532,2.495344139638004,3.207060832726671e-06,-12.059080207622685,35.0
533,2.4988776161299695,3.1392386423177332e-06,-12.069476869565126,35.0
534,2.5024108365654083,3.076450704410596e-06,-12.079871480193173,35.0
535,2.505943865943492,3.0175630733923977e-06,-12.090264284861991,35.0
536,2.509477240121211,2.9667175640439687e-06,-12.100656874132481,35.0
537,2.5130112100222073,2.9346514675547014e-06,-12.111049904536785,35.0
538,2.516545703811836,2.9100873836928204e-06,-12.121443152989832,35.0
539,2.5200811076023792,2.885457842083201e-06,-12.131837761897987,35.0
540,2.5236181868325906,2.856867623979565e-06,-12.142235885501297,35.0
541,2.5271569616914302,2.824869443368323e-06,-12.152637424316783,35.0
542,2.5306970774432,2.7895284109568957e-06,-12.163041245129254,35.0
543,2.5342380234248436,2.751451375312306e-06,-12.173445824881789,36.0
544,2.5377792316883987,2.7111574424094523e-06,-12.18384954516946,36.0
545,2.541320275958911,2.6701425178551505e-06,-12.194251230681855,36.0
546,2.5448609402675753,2.629613113975171e-06,-12.204650336474721,36.0
547,2.548400858335527,2.589442800268197e-06,-12.21504592120698,36.0
548,2.551939835934059,2.5496615718729805e-06,-12.225437539024208,36.0
549,2.555477860846931,2.5099279076774663e-06,-12.235825269340795,36.0
550,2.559014993856947,2.4697159305328784e-06,-12.24620939192766,36.0
551,2.5625513209784785,2.428632013610237e-06,-12.256590241064385,36.0
552,2.566086932534594,2.386520104581629e-06,-12.26696814347958,36.0
553,2.569621914459177,2.343423634503838e-06,-12.277343394627025,36.0
554,2.573156345139772,2.29950356432185e-06,-12.287716252099612,36.0
555,2.576690294695699,2.2549792423353652e-06,-12.298086936355597,36.0
